Year,Strata,Winter_mint,Winter_prec
1994,US-NY_BCR-30_LCC-10,-6.075872012,537256.8798
1994,CA-NS_BCR-14_LCC-10,-9.688731178,8395617.41
1994,US-PA_BCR-29_LCC-10,-7.031961124,1089490.1
1994,CA-PE_BCR-14_LCC-10,-11.22713823,499459.6599
1994,CA-QC_BCR-14_LCC-10,-18.30665535,6002582.561
1994,US-RI_BCR-30_LCC-10,-8.409712257,317300.8802
1994,US-VT_BCR-14_LCC-10,-16.05902004,1554511.49
1994,US-VA_BCR-27_LCC-10,-3.247755201,854258.44
1994,US-VA_BCR-29_LCC-10,-4.865299144,1927353.63
1994,US-VA_BCR-30_LCC-10,-2.506176209,214454.7498
1994,US-AK_BCR-5_LCC-11,-7.336145518,24431702.52
1994,CA-BC_BCR-5_LCC-11,-2.489561051,39604072.35
1994,US-CA_BCR-5_LCC-11,0.938238643,5627821.141
1994,US-OR_BCR-5_LCC-11,0.807777422,12977735.08
1994,US-WA_BCR-5_LCC-11,1.248203042,9773330.069
1994,US-FL_BCR-31_LCC-12,9.737753739,4334865.72
1994,CA-AB_BCR-11_LCC-13,-14.62121443,3129664.12
1994,US-IA_BCR-11_LCC-13,-13.99253735,599566.0999
1994,CA-MB_BCR-11_LCC-13,-22.12765945,1015940.94
1994,US-MN_BCR-11_LCC-13,-18.17071414,1217721.33
1994,US-MT_BCR-11_LCC-13,-13.00553448,816293.65
1994,US-MT_BCR-17_LCC-13,-10.50469715,1774274.47
1994,US-ND_BCR-11_LCC-13,-19.8682633,1930521.35
1994,US-ND_BCR-17_LCC-13,-15.96818758,657992.1401
1994,CA-SK_BCR-11_LCC-13,-18.57965657,5382232.57
1994,US-SD_BCR-11_LCC-13,-15.57171552,1304382.44
1994,US-SD_BCR-17_LCC-13,-11.68976555,1439486.09
1994,US-WY_BCR-17_LCC-13,-9.677605055,872890.5902
1994,US-FL_BCR-27_LCC-14,3.768733914,2834861.67
1994,US-GA_BCR-27_LCC-14,1.939445595,4867725.05
1994,US-GA_BCR-29_LCC-14,-0.533526808,3172281.92
1994,US-NC_BCR-27_LCC-14,-1.043725779,4220604.82
1994,US-NC_BCR-29_LCC-14,-3.00880746,3517543.67
1994,US-SC_BCR-27_LCC-14,0.398095468,3102361.269
1994,US-SC_BCR-29_LCC-14,-1.278091138,1778198.52
1994,US-VA_BCR-27_LCC-14,-2.463676218,433228.5702
1994,US-VA_BCR-29_LCC-14,-3.695313307,1442499.34
1994,US-AZ_BCR-16_LCC-15,-6.717169534,541980.3401
1994,US-CO_BCR-16_LCC-15,-11.83434837,2843533.95
1994,US-NM_BCR-16_LCC-15,-9.412134626,741510.21
1994,US-UT_BCR-16_LCC-15,-8.531942035,1526210.91
1994,US-IN_BCR-23_LCC-16,-9.007212123,482753.37
1994,US-IA_BCR-23_LCC-16,-12.91705294,209840.3402
1994,CA-MB_BCR-12_LCC-16,-23.21365025,221736.84
1994,US-MI_BCR-12_LCC-16,-14.03244899,2825590.07
1994,US-MI_BCR-23_LCC-16,-10.38690512,1945295.85
1994,US-MN_BCR-12_LCC-16,-20.8151097,1500386.13
1994,US-MN_BCR-23_LCC-16,-17.82869825,903396.18
1994,US-NY_BCR-13_LCC-16,-12.59547399,3305735.75
1994,US-OH_BCR-13_LCC-16,-8.705296056,1158967.62
1994,CA-ON_BCR-12_LCC-16,-21.40538906,7628488.25
1994,CA-ON_BCR-13_LCC-16,-13.04251828,4383028.66
1994,US-PA_BCR-13_LCC-16,-9.436733226,474894.5302
1994,CA-QC_BCR-12_LCC-16,-22.769249,9535928.119
1994,CA-QC_BCR-13_LCC-16,-17.48652952,1725321.21
1994,US-VT_BCR-13_LCC-16,-15.18413055,259970.7099
1994,US-WI_BCR-12_LCC-16,-17.36011741,870375.91
1994,US-WI_BCR-23_LCC-16,-14.32161242,1891534.45
1994,US-AK_BCR-1_LCC-17,-2.306468173,201954.1901
1994,US-AK_BCR-3_LCC-18,-29.2521324,9861008.631
1994,CA-NU_BCR-3_LCC-18,-34.40988501,21195377.65
1994,US-AK_BCR-4_LCC-19,-18.63608029,20378215.54
1994,CA-YT_BCR-4_LCC-19,-24.38018121,16558192.94
1994,US-AK_BCR-2_LCC-20,-11.6614593,13053678.06
1995,CA-AB_BCR-6_LCC-0,-19.43785906,5182350.13
1995,CA-BC_BCR-6_LCC-0,-20.42436681,1490929.93
1995,CA-MB_BCR-6_LCC-0,-19.52186007,3629361.23
1995,CA-MB_BCR-8_LCC-0,-21.99243825,9375697.23
1995,CA-NL_BCR-8_LCC-0,-13.00092335,15194782.16
1995,CA-NT_BCR-6_LCC-0,-26.20038773,7892148.77
1995,CA-NT_BCR-7_LCC-0,-23.63119778,22480050.48
1995,CA-ON_BCR-8_LCC-0,-18.30422912,11701145.1
1995,CA-QC_BCR-8_LCC-0,-19.45780968,28480439.5
1995,CA-SK_BCR-6_LCC-0,-20.31247756,3184338.54
1995,US-AL_BCR-28_LCC-1,1.862889085,2790161.16
1995,US-GA_BCR-28_LCC-1,1.042801116,1318060.16
1995,US-IN_BCR-24_LCC-1,-2.463141776,2060678.37
1995,US-KY_BCR-24_LCC-1,-1.397155495,5663121.809
1995,US-KY_BCR-28_LCC-1,-1.976975608,2268956.759
1995,US-MD_BCR-28_LCC-1,-3.44675895,288127.4501
1995,US-NJ_BCR-28_LCC-1,-4.169369092,259225.1398
1995,US-NY_BCR-28_LCC-1,-5.856879849,2349515.33
1995,US-NC_BCR-28_LCC-1,-1.551678078,2089275.64
1995,US-OH_BCR-24_LCC-1,-2.489887649,107343.47
1995,US-OH_BCR-28_LCC-1,-3.369540428,2044246.81
1995,US-PA_BCR-28_LCC-1,-4.661385774,5566842.57
1995,US-TN_BCR-24_LCC-1,-0.184641548,3787238.241
1995,US-TN_BCR-28_LCC-1,-0.624436862,3163335.35
1995,US-VA_BCR-28_LCC-1,-2.471394231,2855622.32
1995,US-WV_BCR-28_LCC-1,-3.243889811,4397810.69
1995,US-CA_BCR-15_LCC-2,-3.015685769,9982196.812
1995,US-CA_BCR-32_LCC-2,4.120094482,22149107.07
1995,US-AZ_BCR-33_LCC-3,4.192964879,3177880.58
1995,US-AZ_BCR-34_LCC-3,-1.701119643,5054177.25
1995,US-CA_BCR-33_LCC-3,2.996388194,3854143.81
1995,US-NV_BCR-33_LCC-3,-0.202417766,1335280.63
1995,US-NM_BCR-34_LCC-3,-5.265845807,1004930.41
1995,US-NM_BCR-35_LCC-3,-1.786716721,1598936.21
1995,US-TX_BCR-35_LCC-3,1.460967991,747896.3499
1995,US-IL_BCR-22_LCC-4,-5.025571293,5864976.28
1995,US-IN_BCR-22_LCC-4,-4.157133146,1942421.02
1995,US-IA_BCR-22_LCC-4,-9.102522137,2239763.16
1995,US-KS_BCR-22_LCC-4,-4.467168773,1381846.53
1995,US-MI_BCR-22_LCC-4,-4.866965756,191067.44
1995,US-MN_BCR-22_LCC-4,-10.9621471,103182.86
1995,US-MO_BCR-22_LCC-4,-5.091712152,3079140.42
1995,US-NE_BCR-22_LCC-4,-8.477639158,410003.8398
1995,US-OH_BCR-22_LCC-4,-3.856968594,2849907.01
1995,US-OK_BCR-22_LCC-4,-1.294031119,420430.3602
1995,US-WI_BCR-22_LCC-4,-5.920843366,7201.309999
1995,US-CA_BCR-9_LCC-5,-5.118912988,3001719.281
1995,US-CA_BCR-15_LCC-5,-6.125447392,863662.13
1995,US-ID_BCR-9_LCC-5,-7.564324192,3790102.599
1995,US-NV_BCR-9_LCC-5,-5.584467276,7017233.159
1995,US-OR_BCR-9_LCC-5,-5.552775553,3360501.63
1995,US-UT_BCR-9_LCC-5,-5.676034458,1814523.82
1995,CA-AB_BCR-10_LCC-6,-14.04403857,1574947.199
1995,CA-BC_BCR-9_LCC-6,-9.090924367,3389923.301
1995,CA-BC_BCR-10_LCC-6,-13.08394887,20427991.08
1995,US-ID_BCR-10_LCC-6,-8.318093635,9701749.98
1995,US-MT_BCR-10_LCC-6,-9.119154288,7217134.6
1995,US-OR_BCR-9_LCC-6,-3.749642951,1915298.09
1995,US-OR_BCR-10_LCC-6,-5.560344065,3086908.74
1995,US-WA_BCR-9_LCC-6,-4.358129032,9759900.481
1995,US-WA_BCR-10_LCC-6,-6.311928003,1555880.78
1995,US-WY_BCR-10_LCC-6,-11.23885413,4379906.66
1995,US-CO_BCR-18_LCC-7,-7.091018203,690497.7899
1995,US-KS_BCR-18_LCC-7,-5.51634993,424924.1999
1995,US-KS_BCR-19_LCC-7,-5.469583869,1942575.7
1995,US-NE_BCR-19_LCC-7,-8.866269144,1227942.66
1995,US-NM_BCR-18_LCC-7,-3.779466408,360650.01
1995,US-OK_BCR-19_LCC-7,-2.041125475,1029013.06
1995,US-TX_BCR-18_LCC-7,-1.314335019,756363.89
1995,US-TX_BCR-19_LCC-7,0.504775862,1233112.85
1995,US-WY_BCR-18_LCC-7,-8.284582412,481913.42
1995,US-LA_BCR-37_LCC-8,7.617910827,1890431.07
1995,US-OK_BCR-21_LCC-8,-0.457962356,1287138.99
1995,US-TX_BCR-20_LCC-8,3.697299413,1791714.14
1995,US-TX_BCR-21_LCC-8,4.112738427,7943042.619
1995,US-TX_BCR-36_LCC-8,8.91286721,1172297.55
1995,US-TX_BCR-37_LCC-8,8.995255847,2654550.65
1995,US-AL_BCR-27_LCC-9,3.920396307,7417942.31
1995,US-AR_BCR-24_LCC-9,-0.978476027,2848477.87
1995,US-AR_BCR-25_LCC-9,1.444273047,6195893.881
1995,US-AR_BCR-26_LCC-9,1.387029266,4260479.76
1995,US-FL_BCR-27_LCC-9,5.650948338,1378840.99
1995,US-IL_BCR-24_LCC-9,-1.772571432,422377.6002
1995,US-LA_BCR-25_LCC-9,4.341418865,4972885.49
1995,US-LA_BCR-26_LCC-9,5.854073308,3339358.7
1995,US-MS_BCR-26_LCC-9,3.316678,1718237.571
1995,US-MS_BCR-27_LCC-9,3.652299221,9386566.301
1995,US-MO_BCR-24_LCC-9,-2.882581153,4420568.77
1995,US-OK_BCR-25_LCC-9,0.519514811,2113570.239
1995,US-TN_BCR-27_LCC-9,0.50108472,2258168.841
1995,US-TX_BCR-25_LCC-9,4.709881901,8012680.4
1995,US-CT_BCR-30_LCC-10,-3.239629942,896035.0598
1995,US-DE_BCR-30_LCC-10,-0.076020115,223585.77
1995,US-ME_BCR-14_LCC-10,-10.42838907,5991984.17
1995,US-ME_BCR-30_LCC-10,-5.670762111,187007.89
1995,US-MD_BCR-29_LCC-10,-1.915347695,399849.24
1995,US-MD_BCR-30_LCC-10,0.284201211,721776.7302
1995,US-MA_BCR-14_LCC-10,-5.664204774,527516.2701
1995,US-MA_BCR-30_LCC-10,-3.714167489,1155467.41
1995,CA-NB_BCR-14_LCC-10,-11.81536151,6502558.6
1995,US-NH_BCR-14_LCC-10,-8.266103054,1408929.91
1995,US-NH_BCR-30_LCC-10,-5.507580556,433549.8402
1995,US-NJ_BCR-29_LCC-10,-2.204427425,213166.3601
1995,US-NJ_BCR-30_LCC-10,-0.873830739,595206.0398
1995,US-NY_BCR-14_LCC-10,-8.888229972,1768313.169
1995,US-NY_BCR-30_LCC-10,-1.082078651,361076.7502
1995,CA-NS_BCR-14_LCC-10,-6.026776047,6518431.262
1995,US-PA_BCR-29_LCC-10,-2.350436563,701868.9101
1995,CA-PE_BCR-14_LCC-10,-7.458592817,450393.3198
1995,CA-QC_BCR-14_LCC-10,-12.54031263,5907063.62
1995,US-RI_BCR-30_LCC-10,-2.906655663,234755.06
1995,US-VT_BCR-14_LCC-10,-8.642102268,1297494.141
1995,US-VA_BCR-27_LCC-10,1.033559646,484725.4898
1995,US-VA_BCR-29_LCC-10,-0.724770229,1361577.06
1995,US-VA_BCR-30_LCC-10,2.010304116,120728.7301
1995,US-AK_BCR-5_LCC-11,-10.31462383,19017834.68
1995,CA-BC_BCR-5_LCC-11,-5.650246284,38041421.25
1995,US-CA_BCR-5_LCC-11,1.175288718,12584763.3
1995,US-OR_BCR-5_LCC-11,1.094617118,18504148.07
1995,US-WA_BCR-5_LCC-11,0.301948149,14034207.66
1995,US-FL_BCR-31_LCC-12,11.42026981,4394786.72
1995,CA-AB_BCR-11_LCC-13,-15.34479944,1153528.3
1995,US-IA_BCR-11_LCC-13,-10.71412988,434437.1001
1995,CA-MB_BCR-11_LCC-13,-17.90996559,1638825.69
1995,US-MN_BCR-11_LCC-13,-12.90714868,545585.75
1995,US-MT_BCR-11_LCC-13,-13.09152997,367591.4701
1995,US-MT_BCR-17_LCC-13,-10.11124421,965839.6101
1995,US-ND_BCR-11_LCC-13,-15.74598776,1213101.87
1995,US-ND_BCR-17_LCC-13,-13.53898604,388899.84
1995,CA-SK_BCR-11_LCC-13,-16.67201463,3198286.6
1995,US-SD_BCR-11_LCC-13,-12.2508478,1007223.48
1995,US-SD_BCR-17_LCC-13,-10.14065109,753089.6701
1995,US-WY_BCR-17_LCC-13,-8.93546295,422061.3001
1995,US-FL_BCR-27_LCC-14,6.493435368,1571885.07
1995,US-GA_BCR-27_LCC-14,4.788787527,4620275.71
1995,US-GA_BCR-29_LCC-14,2.455890041,2827453.121
1995,US-NC_BCR-27_LCC-14,2.741634685,3785650.611
1995,US-NC_BCR-29_LCC-14,0.355775329,3018308.56
1995,US-SC_BCR-27_LCC-14,3.71828396,5078059.022
1995,US-SC_BCR-29_LCC-14,1.739540111,2338100.329
1995,US-VA_BCR-27_LCC-14,1.623313801,251802.05
1995,US-VA_BCR-29_LCC-14,0.010474524,1068051.139
1995,US-AZ_BCR-16_LCC-15,-4.336263164,2109325.71
1995,US-CO_BCR-16_LCC-15,-10.39494188,3852915.1
1995,US-NM_BCR-16_LCC-15,-6.809874627,2196041.02
1995,US-UT_BCR-16_LCC-15,-7.30375073,3680460.97
1995,US-IN_BCR-23_LCC-16,-4.817969698,682736.7703
1995,US-IA_BCR-23_LCC-16,-8.984531538,186228.05
1995,CA-MB_BCR-12_LCC-16,-17.29087069,325892.23
1995,US-MI_BCR-12_LCC-16,-7.75435258,2175403.369
1995,US-MI_BCR-23_LCC-16,-5.347175188,2376533.66
1995,US-MN_BCR-12_LCC-16,-14.92092922,1213631.18
1995,US-MN_BCR-23_LCC-16,-12.92770023,576503.21
1995,US-NY_BCR-13_LCC-16,-5.763399884,2848934.51
1995,US-OH_BCR-13_LCC-16,-4.35179195,1416934.75
1995,CA-ON_BCR-12_LCC-16,-13.0876109,8074607.73
1995,CA-ON_BCR-13_LCC-16,-6.34498465,5483816.201
1995,US-PA_BCR-13_LCC-16,-4.50810064,448749.22
1995,CA-QC_BCR-12_LCC-16,-14.52532783,11130993.62
1995,CA-QC_BCR-13_LCC-16,-9.830971544,1897240.17
1995,US-VT_BCR-13_LCC-16,-7.426406093,211976.9701
1995,US-WI_BCR-12_LCC-16,-12.06217141,454605.78
1995,US-WI_BCR-23_LCC-16,-9.680964006,1516366.2
1995,US-AK_BCR-1_LCC-17,-4.114743322,238707.7202
1995,US-AK_BCR-3_LCC-18,-28.73980053,10036292.37
1995,CA-NU_BCR-3_LCC-18,-31.73926795,28224102.3
1995,US-AK_BCR-4_LCC-19,-22.42044958,24380019.36
1995,CA-YT_BCR-4_LCC-19,-25.42035941,10103965.48
1995,US-AK_BCR-2_LCC-20,-15.17544817,13106049.82
1996,CA-AB_BCR-6_LCC-0,-26.52086918,9699999.01
1996,CA-BC_BCR-6_LCC-0,-27.85821687,2819327.15
1996,CA-MB_BCR-6_LCC-0,-25.27714332,2278033.76
1996,CA-MB_BCR-8_LCC-0,-28.08031646,7069323.04
1996,CA-NL_BCR-8_LCC-0,-12.56078013,13481727.13
1996,CA-NT_BCR-6_LCC-0,-31.95309754,10922958.43
1996,CA-NT_BCR-7_LCC-0,-28.89972359,24427237.8
1996,CA-ON_BCR-8_LCC-0,-26.14471822,15399530.04
1996,CA-QC_BCR-8_LCC-0,-23.71044004,26958064.62
1996,CA-SK_BCR-6_LCC-0,-26.01296703,2619451.22
1996,US-AL_BCR-28_LCC-1,-0.851383235,4297019.37
1996,US-GA_BCR-28_LCC-1,-1.903698967,1974815.15
1996,US-IN_BCR-24_LCC-1,-6.549931768,2403895.29
1996,US-KY_BCR-24_LCC-1,-4.304800719,5203821.63
1996,US-KY_BCR-28_LCC-1,-5.101834096,2045452.75
1996,US-MD_BCR-28_LCC-1,-7.320562085,416647.6501
1996,US-NJ_BCR-28_LCC-1,-8.843747638,391469.1697
1996,US-NY_BCR-28_LCC-1,-10.9290456,2970233.18
1996,US-NC_BCR-28_LCC-1,-4.59737854,2147553.739
1996,US-OH_BCR-24_LCC-1,-6.335690204,124566.4
1996,US-OH_BCR-28_LCC-1,-7.165057877,2011664.61
1996,US-PA_BCR-28_LCC-1,-8.988852787,7548202.81
1996,US-TN_BCR-24_LCC-1,-2.623044551,3731594.99
1996,US-TN_BCR-28_LCC-1,-3.489462201,3695379.249
1996,US-VA_BCR-28_LCC-1,-5.778387575,3038683.171
1996,US-WV_BCR-28_LCC-1,-6.542096361,4955240.75
1996,US-CA_BCR-15_LCC-2,-1.937497777,7870888.531
1996,US-CA_BCR-32_LCC-2,4.572134398,13196297.69
1996,US-AZ_BCR-33_LCC-3,3.475568225,146832.88
1996,US-AZ_BCR-34_LCC-3,-2.572257649,642526.92
1996,US-CA_BCR-33_LCC-3,3.428573827,605601.5902
1996,US-NV_BCR-33_LCC-3,-0.483668569,181091.0099
1996,US-NM_BCR-34_LCC-3,-6.268275581,208970.21
1996,US-NM_BCR-35_LCC-3,-3.027499413,464861.0501
1996,US-TX_BCR-35_LCC-3,-0.443951911,345918.5801
1996,US-IL_BCR-22_LCC-4,-8.344941848,3984988.89
1996,US-IN_BCR-22_LCC-4,-8.802874604,1867341.82
1996,US-IA_BCR-22_LCC-4,-11.31993336,2376907.74
1996,US-KS_BCR-22_LCC-4,-6.819755821,1253199.23
1996,US-MI_BCR-22_LCC-4,-9.087108435,107900.66
1996,US-MN_BCR-22_LCC-4,-15.12097406,282649.2499
1996,US-MO_BCR-22_LCC-4,-7.428672156,2299778.27
1996,US-NE_BCR-22_LCC-4,-9.941837923,303253.27
1996,US-OH_BCR-22_LCC-4,-8.321260817,2657650.72
1996,US-OK_BCR-22_LCC-4,-3.747079037,444590.4
1996,US-WI_BCR-22_LCC-4,-9.492891564,4508.680027
1996,US-CA_BCR-9_LCC-5,-3.972916321,3259824.401
1996,US-CA_BCR-15_LCC-5,-4.890403897,787618.0898
1996,US-ID_BCR-9_LCC-5,-7.722264537,4825477.07
1996,US-NV_BCR-9_LCC-5,-5.796014683,8932105.59
1996,US-OR_BCR-9_LCC-5,-4.952879878,5599504.789
1996,US-UT_BCR-9_LCC-5,-6.127481911,1914906.76
1996,CA-AB_BCR-10_LCC-6,-19.40119705,2656615.831
1996,CA-BC_BCR-9_LCC-6,-11.28459721,3954550.23
1996,CA-BC_BCR-10_LCC-6,-17.41393614,28116384.52
1996,US-ID_BCR-10_LCC-6,-8.952293651,12162142.29
1996,US-MT_BCR-10_LCC-6,-11.47968808,10078325.62
1996,US-OR_BCR-9_LCC-6,-3.56395693,2672677.201
1996,US-OR_BCR-10_LCC-6,-5.401425823,3975970.011
1996,US-WA_BCR-9_LCC-6,-5.250995969,10167829.86
1996,US-WA_BCR-10_LCC-6,-7.978600436,1454824.51
1996,US-WY_BCR-10_LCC-6,-12.37803611,5868633.87
1996,US-CO_BCR-18_LCC-7,-9.623116943,491385.08
1996,US-KS_BCR-18_LCC-7,-8.55347378,190620.6
1996,US-KS_BCR-19_LCC-7,-8.25582942,808294.94
1996,US-NE_BCR-19_LCC-7,-11.36577646,1047387.44
1996,US-NM_BCR-18_LCC-7,-5.481748722,289778.85
1996,US-OK_BCR-19_LCC-7,-4.714016868,968501.6301
1996,US-TX_BCR-18_LCC-7,-3.771643257,533953.0401
1996,US-TX_BCR-19_LCC-7,-2.377470369,649221.9699
1996,US-WY_BCR-18_LCC-7,-11.11055526,352608.66
1996,US-LA_BCR-37_LCC-8,5.994080326,1773601.64
1996,US-OK_BCR-21_LCC-8,-2.679558758,1231021.48
1996,US-TX_BCR-20_LCC-8,1.279871015,331403.8499
1996,US-TX_BCR-21_LCC-8,1.883774123,3297391.21
1996,US-TX_BCR-36_LCC-8,6.965026207,408943.9302
1996,US-TX_BCR-37_LCC-8,7.483144842,1961730.5
1996,US-AL_BCR-27_LCC-9,1.483964058,10285913.67
1996,US-AR_BCR-24_LCC-9,-3.346569621,2464240.22
1996,US-AR_BCR-25_LCC-9,-0.998980094,4047581.45
1996,US-AR_BCR-26_LCC-9,-1.116729996,3176966.27
1996,US-FL_BCR-27_LCC-9,3.387118786,1530189.54
1996,US-IL_BCR-24_LCC-9,-4.551625004,474076.68
1996,US-LA_BCR-25_LCC-9,2.445053865,3932585.4
1996,US-LA_BCR-26_LCC-9,4.086907555,3512097.469
1996,US-MS_BCR-26_LCC-9,1.024963912,1993289.66
1996,US-MS_BCR-27_LCC-9,1.412448029,11748736.92
1996,US-MO_BCR-24_LCC-9,-5.218304604,4518064.61
1996,US-OK_BCR-25_LCC-9,-1.698176093,1413864.28
1996,US-TN_BCR-27_LCC-9,-1.936828601,1944707.13
1996,US-TX_BCR-25_LCC-9,2.881555818,4344087.38
1996,US-CT_BCR-30_LCC-10,-8.053655092,952056.5902
1996,US-DE_BCR-30_LCC-10,-3.90875288,304295.2699
1996,US-ME_BCR-14_LCC-10,-14.64543988,6573167.241
1996,US-ME_BCR-30_LCC-10,-9.994066957,156551.11
1996,US-MD_BCR-29_LCC-10,-5.908197525,489295.9103
1996,US-MD_BCR-30_LCC-10,-3.661499154,979200.0499
1996,US-MA_BCR-14_LCC-10,-10.74526243,595110.2197
1996,US-MA_BCR-30_LCC-10,-8.076140521,1156493.95
1996,CA-NB_BCR-14_LCC-10,-14.73423243,5385573.74
1996,US-NH_BCR-14_LCC-10,-12.81570611,1654719.35
1996,US-NH_BCR-30_LCC-10,-9.581091671,385567.52
1996,US-NJ_BCR-29_LCC-10,-6.413749091,288019.09
1996,US-NJ_BCR-30_LCC-10,-4.743672801,788085.0704
1996,US-NY_BCR-14_LCC-10,-14.18000043,2191854.66
1996,US-NY_BCR-30_LCC-10,-5.525007329,412180.2298
1996,CA-NS_BCR-14_LCC-10,-8.853845779,4718456.09
1996,US-PA_BCR-29_LCC-10,-6.56626648,930493.6001
1996,CA-PE_BCR-14_LCC-10,-9.52876497,296418.2801
1996,CA-QC_BCR-14_LCC-10,-16.4808494,5528109.221
1996,US-RI_BCR-30_LCC-10,-7.157768871,239956.1101
1996,US-VT_BCR-14_LCC-10,-13.8182423,1639497.57
1996,US-VA_BCR-27_LCC-10,-3.203440118,790054.7501
1996,US-VA_BCR-29_LCC-10,-4.607941506,1826082.89
1996,US-VA_BCR-30_LCC-10,-2.075532201,197141.11
1996,US-AK_BCR-5_LCC-11,-13.58614002,12388021.35
1996,CA-BC_BCR-5_LCC-11,-7.860969277,42526352.83
1996,US-CA_BCR-5_LCC-11,2.092848263,12804331.45
1996,US-OR_BCR-5_LCC-11,1.421530162,23436091.1
1996,US-WA_BCR-5_LCC-11,0.228173247,13832992.97
1996,US-FL_BCR-31_LCC-12,9.571065587,3129133.319
1996,CA-AB_BCR-11_LCC-13,-21.98913806,2549202.46
1996,US-IA_BCR-11_LCC-13,-12.17660857,559362.5499
1996,CA-MB_BCR-11_LCC-13,-23.63502149,1292291.97
1996,US-MN_BCR-11_LCC-13,-17.93124032,1516446.27
1996,US-MT_BCR-11_LCC-13,-19.10347935,960354.84
1996,US-MT_BCR-17_LCC-13,-15.37945477,1744691.77
1996,US-ND_BCR-11_LCC-13,-20.28560722,2019871.23
1996,US-ND_BCR-17_LCC-13,-17.74336753,572832.69
1996,CA-SK_BCR-11_LCC-13,-22.9629164,3740262.14
1996,US-SD_BCR-11_LCC-13,-14.77129433,1184936.92
1996,US-SD_BCR-17_LCC-13,-13.99808328,1054805.57
1996,US-WY_BCR-17_LCC-13,-12.9348462,626820.7
1996,US-FL_BCR-27_LCC-14,4.244958365,1136120.58
1996,US-GA_BCR-27_LCC-14,2.245738929,3394055.38
1996,US-GA_BCR-29_LCC-14,-0.38988992,4409079.541
1996,US-NC_BCR-27_LCC-14,-0.965578512,3228145.14
1996,US-NC_BCR-29_LCC-14,-2.992366373,2787499.69
1996,US-SC_BCR-27_LCC-14,0.43627253,2262853.44
1996,US-SC_BCR-29_LCC-14,-1.427046933,1777682.49
1996,US-VA_BCR-27_LCC-14,-2.480251735,407099.6602
1996,US-VA_BCR-29_LCC-14,-3.573275289,1096114.98
1996,US-AZ_BCR-16_LCC-15,-5.322875897,597733.5401
1996,US-CO_BCR-16_LCC-15,-10.84904006,5902020.399
1996,US-NM_BCR-16_LCC-15,-7.836189052,1288172.62
1996,US-UT_BCR-16_LCC-15,-7.603359567,3551179.261
1996,US-IN_BCR-23_LCC-16,-8.909430303,367722.9701
1996,US-IA_BCR-23_LCC-16,-12.71222035,281053.61
1996,CA-MB_BCR-12_LCC-16,-24.95146436,373477.41
1996,US-MI_BCR-12_LCC-16,-13.93686792,4093061.95
1996,US-MI_BCR-23_LCC-16,-9.719433279,1705879.11
1996,US-MN_BCR-12_LCC-16,-22.49738592,2585475.37
1996,US-MN_BCR-23_LCC-16,-17.99669182,1356993.38
1996,US-NY_BCR-13_LCC-16,-10.78468119,3235471.63
1996,US-OH_BCR-13_LCC-16,-8.594116454,1142293.05
1996,CA-ON_BCR-12_LCC-16,-20.84728532,10724565.2
1996,CA-ON_BCR-13_LCC-16,-11.50356936,4388929.861
1996,US-PA_BCR-13_LCC-16,-8.837287543,481067.91
1996,CA-QC_BCR-12_LCC-16,-20.7588002,11431282.3
1996,CA-QC_BCR-13_LCC-16,-15.53403743,1883862.67
1996,US-VT_BCR-13_LCC-16,-12.85636998,291958.2102
1996,US-WI_BCR-12_LCC-16,-18.49822706,2053486.859
1996,US-WI_BCR-23_LCC-16,-14.62266879,3351355.02
1996,US-AK_BCR-1_LCC-17,-0.465749487,119608.13
1996,US-AK_BCR-3_LCC-18,-31.48619864,10121114.79
1996,CA-NU_BCR-3_LCC-18,-34.86018044,22457080.14
1996,US-AK_BCR-4_LCC-19,-24.21526845,9752216.73
1996,CA-YT_BCR-4_LCC-19,-30.9742354,10243717.76
1996,US-AK_BCR-2_LCC-20,-13.52318451,6548717.181
1997,CA-AB_BCR-6_LCC-0,-25.30786176,9451657.541
1997,CA-BC_BCR-6_LCC-0,-25.20389337,2483852.19
1997,CA-MB_BCR-6_LCC-0,-24.97301831,3592598.74
1997,CA-MB_BCR-8_LCC-0,-27.70883388,10459527.56
1997,CA-NL_BCR-8_LCC-0,-10.02229952,16562010.46
1997,CA-NT_BCR-6_LCC-0,-29.38472127,10194694.64
1997,CA-NT_BCR-7_LCC-0,-26.87625719,30413883.72
1997,CA-ON_BCR-8_LCC-0,-23.39002207,18798784.52
1997,CA-QC_BCR-8_LCC-0,-19.44249571,41446529.7
1997,CA-SK_BCR-6_LCC-0,-26.38967397,4149926.79
1997,US-AL_BCR-28_LCC-1,1.346491801,4034279.3
1997,US-GA_BCR-28_LCC-1,0.27072929,1732177.48
1997,US-IN_BCR-24_LCC-1,-4.953028051,2588342.25
1997,US-KY_BCR-24_LCC-1,-3.02155477,6267815.55
1997,US-KY_BCR-28_LCC-1,-3.06821432,1897374.52
1997,US-MD_BCR-28_LCC-1,-4.864387591,304701.7499
1997,US-NJ_BCR-28_LCC-1,-5.345340693,467505.0602
1997,US-NY_BCR-28_LCC-1,-7.274747807,2990132.971
1997,US-NC_BCR-28_LCC-1,-2.555873601,2011978.799
1997,US-OH_BCR-24_LCC-1,-3.987311398,118810.8899
1997,US-OH_BCR-28_LCC-1,-4.437001199,1712547.1
1997,US-PA_BCR-28_LCC-1,-5.952473015,6815752.159
